,index,id,selfLink,volumeInfo.title,volumeInfo.subtitle,volumeInfo.authors,volumeInfo.publisher,volumeInfo.publishedDate,volumeInfo.description,volumeInfo.pageCount,volumeInfo.categories,volumeInfo.imageLinks.smallThumbnail,volumeInfo.imageLinks.thumbnail,saleInfo.country,search_term
19,0,hU2N2waQmWUC,https://books.googleapis.com/books/v1/volumes/hU2N2waQmWUC,Black Frontiers,A History Of African American Heroes In The Old West,['Lillian Schlissel'],Simon and Schuster,2000-02-01,"Focuses on the experiences of blacks as mountain men, soldiers, homesteaders, and scouts on the frontiers of the American West.",80.0,['Juvenile Nonfiction'],http://books.google.com/books/content?id=hU2N2waQmWUC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=hU2N2waQmWUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,CA,Biography
20,0,Jb8AQQAACAAJ,https://books.googleapis.com/books/v1/volumes/Jb8AQQAACAAJ,"Dictionary of Commercial, Financial and Legal Terms: erg. Aufl",,"['Robert Herbst', 'Alan G. Readett', 'Roman Ammann']",,2003,,909.0,['Business'],http://books.google.com/books/content?id=Jb8AQQAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=Jb8AQQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,CA,Business-Finance-Law
21,0,6ohAvgAACAAJ,https://books.googleapis.com/books/v1/volumes/6ohAvgAACAAJ,Investment im Iran – Investment in Iran – سرمایه‌گذاری در ایران,"Ein Praxishandbuch für die Zeit nach den Sanktionen auf Deutsch, Englisch und Farsi – A Practical Guidebook for the post-sanction era in German, English and Farsi – کتاب راهنمایی کاربردی برای دوران پس از تحریم به زبان آلمانی، انگلیسی و فارسی","['Esmaeil Karimian', 'M. Saleh Jaberi', 'Saeed Soltani', 'Michael Lorenz']",Springer Gabler,2016-08-25,"Dieses Buch fasst das iranische Ausländerinvestitionsrecht übersichtlich auf Deutsch, Englisch und Farsi zusammen. Entscheidungsträgern gewinnen schnell einen guten Überblick über die rechtlichen und steuerlichen Regelungen sowie das Investmentklima, wichtige Gesellschaftsformen und gängige Geschäftspraktiken. Dank der identisch strukturierten Teile eliminiert dieses dreisprachige Buch sprachliche Hürden und erleichtert die Kommunikation mit den Gesprächs- und Geschäftspartnern in den verschiedenen Ländern. Informations- und Rechtsstand ist der 1. Juli 2016. This book summarizes the Iranian Foreign Investment Law in German, English and Farsi language and provides busy executives with a quick overview of the legal and professional regulations, investment climate, taxation, forms of business organizations and business practices in Iran.Due to the identically structured parts, the trilingual book eliminates language barriers and enables an easier communication with business partners in the respective countries. This book reflects information current as of 1 July 2016.",224.0,['Business & Economics'],http://books.google.com/books/content?id=6ohAvgAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=6ohAvgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,CA,Business-Finance-Law
22,0,RWSBQgAACAAJ,https://books.googleapis.com/books/v1/volumes/RWSBQgAACAAJ,"Elsevier's Dictionary of Economics, Business, Finance and Law: P.-I︠A︡",,"['N. G. Rakipov', 'Anna N. Rakipova']",Elsevier Science Limited,2004,,1524.0,['Social Science'],http://books.google.com/books/content?id=RWSBQgAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=RWSBQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,CA,Business-Finance-Law
23,0,mGlatwDULkwC,https://books.googleapis.com/books/v1/volumes/mGlatwDULkwC,"Entrepreneurship, Governance and Ethics",,"['Robert Cressy', 'Douglas Cumming', 'Christine Mallin']",Springer Science & Business Media,2012-02-08,"The chapters of this book are a selection of papers presented at a joint conference on Law, Ethics and Finance was held at the York University Schulich School of Business, 16–18 September, 2010. This book highlights with empirical data the strong interplay on ethics in organisational efficiency and entrepreneurial activity, and the role of legal settings and governance in facilitating ethical standards. It is hoped these papers encourage future scholars to continue to investigate the role of law and corporate governance in mitigating corruption and facilitating integrity in management,entrepreneurship and finance. Previously published in the Journal of Business Ethics, Volume 95 Supplement 2, 2010​",264.0,['Philosophy'],http://books.google.com/books/content?id=mGlatwDULkwC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=mGlatwDULkwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,CA,Business-Finance-Law
24,0,FAE9AAAAYAAJ,https://books.googleapis.com/books/v1/volumes/FAE9AAAAYAAJ,"Library of Law, Banking and Business: Banks, finance, investment, credit, collections",,,,1919,,,['Banks and banking'],http://books.google.com/books/content?id=FAE9AAAAYAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=FAE9AAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,CA,Business-Finance-Law
25,0,NvyIxwEACAAJ,https://books.googleapis.com/books/v1/volumes/NvyIxwEACAAJ,A Reader in International Corporate Finance,Vol. 2,"['Stijn Claessens', 'Luc Laeven']",World Bank Publications,2006,"""A Reader in International Corporate Finance offers an overview of current thinking on six topics: law and finance, corporate governance, banking, capital markets, capital structure and financing constraints, and the political economy of finance. This collection of 23 of the most influential articles published in the period 2000-2006 reflects two new trends: interest in international aspects of corporate finance, particularly specific to emerging markets, awareness of the importance of institutions in explaining global differences in corporate finance. """"In the last decade, financial economists have increasingly focused on the role of laws and institutions in explaining differences in financial development across countries. This collection will be of great use to readers interested in the emerging new paradigm in corporate governance."""" Andrei Shleifer, Harvard University """"Anybody seeking to understand corporate finance and corporate governance must read the papers in this book and the literature they have spawned. The financing of firms is based on contracts and the enforcement of those contracts. Without comparing firms under different contractual systems, therefore, it is impossible to grasp fully the key factors shaping the financing and behavior of firms."""" Ross Levine, Brown University """"This reader describes how law, property rights, and corporate governance contribute to financial development, as well as how private interest groups can block or support financial reform, and thereby shape the financial development of countries. It is a must read for any student of finance."""" Raghuram Rajan, International Monetary Fund""",447.0,['Business & Economics'],http://books.google.com/books/content?id=NvyIxwEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=NvyIxwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,CA,Business-Finance-Law
26,0,GUevAgAAQBAJ,https://books.googleapis.com/books/v1/volumes/GUevAgAAQBAJ,Laws and Regulations in Global Financial Markets,,['R. Girasa'],Springer,2013-11-25,"The major financial scandals of the past decade, which have been discussed exhaustively in corporate offices by corporate attorneys, and in accounting firms, have led to the passage of massive Congressional enactments in the United States that impact the world of finance. The enactment of the Sarbanes-Oxley Act in 2002, with its significant provisions of 20-year imprisonment for certain offenses, and the conviction of Enron's CEO and other senior executives, finally caught the attention of corporate executives. Laws and Regulations in Global Financial Markets presents students, researchers, and practitioners with an in-depth global analysis of the legal and regulative aspects of corporate financial markets. Readers are introduced to international developments concerning rules and regulations impacting investment advisers and broker-dealers, bankruptcy law, important legal changes influencing banks and credit ratings organizations, real estate regulations, and insurance law. The book concludes with a discussion of personal finance, financial literacy, and federal statutes centered around the subject matter.",366.0,['Business & Economics'],http://books.google.com/books/content?id=GUevAgAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=GUevAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,CA,Business-Finance-Law
27,0,LfMrAQAAIAAJ,https://books.googleapis.com/books/v1/volumes/LfMrAQAAIAAJ,"Dictionary of Commercial, Financial and Legal Terms: English",,"['Robert Herbst', 'Alan G. Readett']",,1989,,1174.0,['Business'],http://books.google.com/books/content?id=LfMrAQAAIAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=LfMrAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,CA,Business-Finance-Law
28,0,7NB3zQEACAAJ,https://books.googleapis.com/books/v1/volumes/7NB3zQEACAAJ,The Day My Kids Stayed Home,Explaining COVID-19 and the Corona Virus to Your Kids,['Adam M Wallace'],,2020-03-23,"The COVID-19 pandemic of 2020 has created massive disruption in kids' lives around the world. As adults it's our responsibility to learn about this virus and to keep our communities safe. This book is meant to help parents and teachers discuss COVID-19 with children and teach them about the virus and how we can stay healthy. Things are scarier when we don't understand them. The first half of the book is a kid's book that tells the story of two puppies learning about COVID-19; the second half is meant for adults and is a short explanation of what is happening and what we can do about it. After reading the back half you will be ready to discuss COVID-19 with your kids. Remember, together we can beat this.",56.0,,http://books.google.com/books/content?id=7NB3zQEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=7NB3zQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,CA,Childrens-Books
29,0,qqaJzQEACAAJ,https://books.googleapis.com/books/v1/volumes/qqaJzQEACAAJ,RONA STOLE MY FUN!,THE FOUR YEAR OLD VS THE VIRUS,['Chandra A Clements'],,2020-04-25,"Rona Stole My fun! is a collaborative project between a mother (author) and her four-year-old daughter, Tara (illustrator). The book explores the impact of coronavirus, and recent global and social changes on children, and highlights how one little girl makes sense of those changes. A great way to discuss how little people are feeling.",28.0,['Juvenile Fiction'],http://books.google.com/books/content?id=qqaJzQEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=qqaJzQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,CA,Childrens-Books
30,0,TqXYAAAAIAAJ,https://books.googleapis.com/books/v1/volumes/TqXYAAAAIAAJ,العنف ضد الأطفال العرب,وقائع مؤتمر نحو بيئة خالية من العنف للأطفال العرب، عمان، نيسان ١٠٠٢,,,2001,Violence against children; Arab countries; conference.,417.0,['Children'],http://books.google.com/books/content?id=TqXYAAAAIAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=TqXYAAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,CA,Childrens-Books
31,0,R_9XAAAAYAAJ,https://books.googleapis.com/books/v1/volumes/R_9XAAAAYAAJ,Artisans and Machinery,,['P. Gaskell'],,1968,,399.0,['Artisans'],http://books.google.com/books/content?id=R_9XAAAAYAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=R_9XAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,CA,Childrens-Books
32,0,EMJTBAAACAAJ,https://books.googleapis.com/books/v1/volumes/EMJTBAAACAAJ,Fragments of a Forgotten People,,['Henry Fast'],Robert Reed Pub,2007,"Fragments describes the experiences of a mother and son during the first three years of World War II. In Poland, eleven-year-old Heniu (a nickname for Henry) and his mother Rena face news of the impending German advance. They leave their comfortable apartment hoping to find safety with relatives, but instead join masses of displaced refugees fleeing eastward from the advancing German armies. At the eastern frontier, now under Soviet occupation, they are arrested along with others and sent to the Siberian camp, unwitting participants in Stalinist Russia's attempt to populate Siberia with civilians. Isolated from both the war and civilization, they lead a spare existence, marked by the fierceness of the Siberian taiga, the whims of their Russian hosts, the competitiveness of fellow inmates, and sometimes, by life-sustaining windfalls. Along the way the boy Heniu observes human degradation and nobility, even happening upon his life's vocation. He provides detailed observations of human behavior at every stage, capturing unvarnished personalities and quirks, conveying an unusual story about a part of history that most are unfamiliar with.",294.0,['Biography & Autobiography'],http://books.google.com/books/content?id=EMJTBAAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=EMJTBAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,CA,Childrens-Books
33,0,VJsi_zKMlcsC,https://books.googleapis.com/books/v1/volumes/VJsi_zKMlcsC,Technology Made Simple for the Technical Recruiter,A Technical Skills Primer,['Obi Ogbanufe'],iUniverse,2010,"This guidebook for technical recruiters is an essential resource for those who are serious about keeping their skills up-to-date in the competitive field of technical resource placement. Recruiting can be challenging with little background in technology, technology roles, or an understanding of how the two interact. In this book, you will learn the fundamentals of technology from basic programming terms, to database vocabulary, network lingo, operating system jargon, and other crucial skill sets. Topics covered include: What questions to ask candidates How to determine when someone is embellishing his or her skills Types of networks and operating systems Software development strategies Software testing Database job roles And much more! Armed with indispensable information, the alphabet soup of technology acronyms will no longer be intimidating, and you will be able to analyze client and candidate requirements with confidence. Written in clear and concise prose Technology Made Simple for the Technical Recruiter is an indispensable resource for any technical recruiter.""",288.0,['Business & Economics'],http://books.google.com/books/content?id=VJsi_zKMlcsC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=VJsi_zKMlcsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,CA,Computing
34,0,Qjk01mHxmaEC,https://books.googleapis.com/books/v1/volumes/Qjk01mHxmaEC,Ecdl/Icdl Advanced Module Am6 Presentations Using Powerpoint 2003,,['Cia Training Ltd Staff'],CIA Training Ltd.,2004,"Covering various aspects of the ECDL/ICDL Advanced AM6 syllabus, this step-by-step, exercise based manual helps readers gain the required knowledge for the successful completion of the ECDL Foundation test. Useful data files are available to download, which allows the practise of different software features. It is approved by the ECDL Foundation.",100.0,['Business presentations'],http://books.google.com/books/content?id=Qjk01mHxmaEC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=Qjk01mHxmaEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,CA,Computing
35,0,kA5KPwAACAAJ,https://books.googleapis.com/books/v1/volumes/kA5KPwAACAAJ,Teach Yourself Basic Computer Skills Windows Vista Edition,,['Moira Stephen'],Teach Yourself,2008,"Teach Yourself Basic Computer Skills is perfect for any new computer user who wants to get up and running, quickly and simply. For beginners it is a cost-effective alternative to buying an expensive manual for each application. The book is written for the general user, but the level and content are also relevant to anyone following MOUS certification, SQA modules and BCS Level 1/2 application courses. With step-by-step iinstructions, minimal jargon and detailed explanations of all the technical terms, this book will give a new user the confidence to move forward and expand their knowledge. As well as being updated for Windows Vista, Office 2007 and Internet Explorer 7, additional coverage includes: - System Interrogation - Finding health and safety laws and guidelines affecting the use of IT - Creating and maintaining a safe workstation environment - Office interface - ribbon, tabs, groups, MSO button and menu, Quick Access toolbar - Advantages and disadvantages of different email systems - Netiquette - Hidden dangers - unsolicited email, virus dangers - Understand guidelines and regulations on using email",372.0,['Computing'],http://books.google.com/books/content?id=kA5KPwAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=kA5KPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,CA,Computing
36,0,bXp1LAAACAAJ,https://books.googleapis.com/books/v1/volumes/bXp1LAAACAAJ,Teach Yourself Basic Computer Skills 2nd Edition,,['Moira Stephen'],Teach Yourself,2008,"Teach Yourself Basic Computer Skills Windows XP 2nd edition is perfect for any new computer user who wants to get up and running, quickly and simply. For beginners, it is a cost-effective alternative to buying an expensive manual for each application. The book is written for the general user, but the level and content are also relevant to anyone following MOUS certification, SQA modules and BCS Level 1/2 application courses. With step-by-step instructions, minimal jargon and detailed explanations of all the technical terms, this book will give a new user the confidence to move forward and expand their knowledge. Based on all operating systems up to and including Windows XP this second edition has been updated for Internet Explorer 7. Additional coverage includes: -Creating and maintaining a safe workstation environment -Accessibility options including voice recognition and screen readers -Environmental issues -Virtual communities and social networking -Netiquette -Hidden dangers, including unsolicited e-mail, virus dangers -Understanding guidelines and regulations on using email -Advantages and disadvantages of different systems.",306.0,['Computing'],http://books.google.com/books/content?id=bXp1LAAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=bXp1LAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,CA,Computing
